,mag,place,time,updated,tz,url,detail,felt,cdi,mmi,alert,status,tsunami,sig,net,code,ids,sources,types,nst,dmin,rms,gap,magType,type,title,index,type,coordinates,index
1142,1.74,"8 km WSW of Cobb, California",1096169743350,1483914002604,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21399797,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21399797&format=geojson,,,,,reviewed,0,47,nc,21399797,",nc21399797,",",nc,",",nearby-cities,origin,phase-data,",15,0.01802,0.08,68,md,earthquake,"M 1.7 - 8 km WSW of Cobb, California",857,Point,"[-122.808, 38.7928333, 3.013]",857
1143,1.26,"23 km ENE of Old Station, California",1096169903380,1483914006069,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21401431,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21401431&format=geojson,,,,,reviewed,0,24,nc,21401431,",nc21401431,",",nc,",",nearby-cities,origin,phase-data,",5,0.145,0.04,270,md,earthquake,"M 1.3 - 23 km ENE of Old Station, California",856,Point,"[-121.178, 40.7728333, 6.043]",856
1144,2,"37 km NNE of Amboy, Washington",1096170778120,1469240577690,,https://earthquake.usgs.gov/earthquakes/eventpage/uw10636933,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uw10636933&format=geojson,,,,,reviewed,0,62,uw,10636933,",uw10636933,",",uw,",",origin,phase-data,",19,0.001114,0.07,47,md,earthquake,"M 2.0 - 37 km NNE of Amboy, Washington",855,Point,"[-122.192, 46.1996667, -0.194]",855
1145,1.64,"1 km SW of Alamo, California",1096171657950,1483914010155,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21399825,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21399825&format=geojson,,,,,reviewed,0,41,nc,21399825,",nc21399825,",",nc,",",nearby-cities,origin,phase-data,",26,0.03063,0.09,89,md,earthquake,"M 1.6 - 1 km SW of Alamo, California",854,Point,"[-122.0435, 37.8433333, 5.389]",854
1146,2.2,"37 km NNE of Amboy, Washington",1096172227260,1469240578380,,https://earthquake.usgs.gov/earthquakes/eventpage/uw10636953,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uw10636953&format=geojson,,,,,reviewed,0,74,uw,10636953,",uw10636953,",",uw,",",origin,phase-data,",18,0.002058,0.07,60,md,earthquake,"M 2.2 - 37 km NNE of Amboy, Washington",853,Point,"[-122.1876667, 46.2005, -0.704]",853
1147,1.41,"13 km S of Lake Nacimiento, California",1096173016170,1483914013746,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21399834,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21399834&format=geojson,,,,,reviewed,0,31,nc,21399834,",nc21399834,",",nc,",",nearby-cities,origin,phase-data,",16,0.04505,0.04,108,md,earthquake,"M 1.4 - 13 km S of Lake Nacimiento, California",852,Point,"[-120.8978333, 35.6043333, 7.481]",852
1148,1,"29 km NW of Benton, California",1096173329201,1524604959249,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00114882,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00114882&format=geojson,,,,,reviewed,0,15,nn,00114882,",nn00114882,",",nn,",",origin,phase-data,",5,0.035,0.0686,153.09,mb,earthquake,"M 1.0 - 29 km NW of Benton, California",851,Point,"[-118.7245, 38.0028, 2.2]",851
1149,1.4,"29 km NW of Benton, California",1096174971920,1524604959355,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21399839,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21399839&format=geojson,,,,,reviewed,0,30,nc,21399839,",nc21399839,nn00114883,",",nc,nn,",",focal-mechanism,nearby-cities,origin,phase-data,",30,0.03423,0.07,73,md,earthquake,"M 1.4 - 29 km NW of Benton, California",850,Point,"[-118.7136667, 38.0021667, 5.065]",850
1150,1.3,California-Nevada border region,1096176713270,1524604959630,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21399841,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21399841&format=geojson,,,,,reviewed,0,26,nc,21399841,",nc21399841,nn00114886,",",nc,nn,",",nearby-cities,origin,phase-data,",12,0.04595,0.08,89,md,earthquake,M 1.3 - California-Nevada border region,849,Point,"[-118.6823333, 38.0066667, 4.575]",849
1151,1.6,"37 km NNE of Amboy, Washington",1096176857560,1469240578920,,https://earthquake.usgs.gov/earthquakes/eventpage/uw10636983,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uw10636983&format=geojson,,,,,reviewed,0,39,uw,10636983,",uw10636983,",",uw,",",origin,phase-data,",9,0.003162,0.04,104,md,earthquake,"M 1.6 - 37 km NNE of Amboy, Washington",848,Point,"[-122.1918333, 46.1971667, -0.974]",848
1152,1.3,"27 km NW of Benton, California",1096177144222,1524604959747,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00114887,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00114887&format=geojson,,,,,reviewed,0,26,nn,00114887,",nn00114887,",",nn,",",origin,phase-data,",16,0.043,0.1131,94.04,ml,earthquake,"M 1.3 - 27 km NW of Benton, California",847,Point,"[-118.6837, 38.0037, 7.4]",847
1153,2.24,"13 km NNE of Cayucos, CA",1096177989700,1483914029320,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21399859,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21399859&format=geojson,,,,,reviewed,0,77,nc,21399859,",nc21399859,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,",46,0.05135,0.09,36,md,earthquake,"M 2.2 - 13 km NNE of Cayucos, CA",846,Point,"[-120.8491667, 35.5541667, 5.861]",846
1154,1.03,"27 km NW of Benton, California",1096178303830,1524604959856,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21399861,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21399861&format=geojson,,,,,reviewed,0,16,nc,21399861,",nc21399861,nn00115083,",",nc,nn,",",nearby-cities,origin,phase-data,",8,0.04234,0.05,100,md,earthquake,"M 1.0 - 27 km NW of Benton, California",845,Point,"[-118.6898333, 38.0053333, 1.475]",845
1155,1.28,"24 km NE of Greenfield, California",1096178410050,1483914037187,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21399862,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21399862&format=geojson,,,,,reviewed,0,25,nc,21399862,",nc21399862,",",nc,",",nearby-cities,origin,phase-data,",14,0.03153,0.02,115,md,earthquake,"M 1.3 - 24 km NE of Greenfield, California",844,Point,"[-121.032, 36.4548333, 5.166]",844
1156,1,"37 km NNE of Amboy, Washington",1096178630230,1469240580030,,https://earthquake.usgs.gov/earthquakes/eventpage/uw10637038,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uw10637038&format=geojson,,,,,reviewed,0,15,uw,10637038,",uw10637038,",",uw,",",origin,phase-data,",9,0.001599,0.04,95,md,earthquake,"M 1.0 - 37 km NNE of Amboy, Washington",843,Point,"[-122.19, 46.1986667, -1.704]",843
1157,1.4,"26 km NNW of Benton, California",1096178839382,1524604959962,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00115084,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00115084&format=geojson,,,,,reviewed,0,30,nn,00115084,",nn00115084,",",nn,",",origin,phase-data,",11,0.063,0.0967,99,mb,earthquake,"M 1.4 - 26 km NNW of Benton, California",842,Point,"[-118.6309, 38.0209, 6.4]",842
1158,1.3,"28 km NW of Benton, California",1096180428448,1524604960152,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00114891,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00114891&format=geojson,,,,,reviewed,0,26,nn,00114891,",nn00114891,",",nn,",",origin,phase-data,",6,0.02,0.0955,155.21,mb,earthquake,"M 1.3 - 28 km NW of Benton, California",841,Point,"[-118.7189, 37.988, 2.7]",841
1159,1.2,"3 km SSW of Cobb, California",1096180625320,1483914040870,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21399872,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21399872&format=geojson,,,,,reviewed,0,22,nc,21399872,",nc21399872,",",nc,",",nearby-cities,origin,phase-data,",6,0.02793,0.01,109,md,earthquake,"M 1.2 - 3 km SSW of Cobb, California",840,Point,"[-122.7388333, 38.7956667, 1.613]",840
1160,1.4,"1km ENE of Muscoy, CA",1096180953660,1459604035270,,https://earthquake.usgs.gov/earthquakes/eventpage/ci14094456,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci14094456&format=geojson,,,,,reviewed,0,30,ci,14094456,",ci14094456,",",ci,",",nearby-cities,origin,phase-data,",27,0.1091,0.14,69,ml,earthquake,"M 1.4 - 1km ENE of Muscoy, CA",839,Point,"[-117.33, 34.1568333, 10.251]",839
1161,2.5,"37 km NNE of Amboy, Washington",1096181432270,1469240580850,,https://earthquake.usgs.gov/earthquakes/eventpage/uw10637088,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uw10637088&format=geojson,,,,,reviewed,0,96,uw,10637088,",uw10637088,",",uw,",",origin,phase-data,",15,0.004649,0.13,96,md,earthquake,"M 2.5 - 37 km NNE of Amboy, Washington",838,Point,"[-122.186, 46.1968333, -1.684]",838
1162,1.3,"27 km NW of Benton, California",1096181486427,1524604960252,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00114892,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00114892&format=geojson,,,,,reviewed,0,26,nn,00114892,",nn00114892,",",nn,",",origin,phase-data,",11,0.067,0.1255,79.63,ml,earthquake,"M 1.3 - 27 km NW of Benton, California",837,Point,"[-118.6629, 38.0209, 6.1]",837
1163,1.9,"3 km SE of Bella Vista, California",1096182363700,1483914051170,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21401430,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21401430&format=geojson,,,,,reviewed,0,56,nc,21401430,",nc21401430,",",nc,",",nearby-cities,origin,phase-data,",16,0.1946,0.16,156,md,earthquake,"M 1.9 - 3 km SE of Bella Vista, California",836,Point,"[-122.2023333, 40.6198333, 19.06]",836
1164,1.57,"9 km WSW of Templeton, California",1096182683740,1483914056390,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21399882,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21399882&format=geojson,,,,,reviewed,0,38,nc,21399882,",nc21399882,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,",30,0.1198,0.06,111,md,earthquake,"M 1.6 - 9 km WSW of Templeton, California",835,Point,"[-120.8065, 35.5316667, 6.802]",835
1165,1.6,"37 km NNE of Amboy, Washington",1096182751000,1469240582640,,https://earthquake.usgs.gov/earthquakes/eventpage/uw10637133,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uw10637133&format=geojson,,,,,reviewed,0,39,uw,10637133,",uw10637133,",",uw,",",origin,phase-data,",10,0.002339,0.03,98,md,earthquake,"M 1.6 - 37 km NNE of Amboy, Washington",834,Point,"[-122.1895, 46.198, -0.824]",834
1166,1.65,"12 km S of Beaver, Utah",1096184075550,1535489891620,,https://earthquake.usgs.gov/earthquakes/eventpage/uu50291625,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uu50291625&format=geojson,,,,,reviewed,0,42,uu,50291625,",uu50291625,",",uu,",",origin,phase-data,",12,0.2785,0.34,86,md,earthquake,"M 1.7 - 12 km S of Beaver, Utah",833,Point,"[-112.6518333, 38.1623333, 6.33]",833
1167,1.91,"29 km NW of Benton, California",1096185100520,1524604960378,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21399884,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21399884&format=geojson,,,,,reviewed,0,56,nc,21399884,",nc21399884,nn00114893,",",nc,nn,",",nearby-cities,origin,phase-data,",20,0.03423,0.06,92,md,earthquake,"M 1.9 - 29 km NW of Benton, California",832,Point,"[-118.7163333, 38.0025, 6.705]",832
1168,1.64,"29 km NW of Benton, California",1096185483450,1524604960539,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21399888,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21399888&format=geojson,,,,,reviewed,0,41,nc,21399888,",nc21399888,nn00114895,",",nc,nn,",",nearby-cities,origin,phase-data,",20,0.02883,0.06,91,md,earthquake,"M 1.6 - 29 km NW of Benton, California",831,Point,"[-118.7206667, 37.9966667, 5.495]",831
1169,1.2,"29 km NW of Benton, California",1096185751482,1524604960682,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00114897,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00114897&format=geojson,,,,,reviewed,0,22,nn,00114897,",nn00114897,",",nn,",",origin,phase-data,",13,0.034,0.1073,95.1,ml,earthquake,"M 1.2 - 29 km NW of Benton, California",830,Point,"[-118.7264, 38.0014, 2.4]",830
1170,1.9,"37 km NNE of Amboy, Washington",1096186960330,1469240583910,,https://earthquake.usgs.gov/earthquakes/eventpage/uw10637173,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uw10637173&format=geojson,,,,,reviewed,0,56,uw,10637173,",uw10637173,",",uw,",",origin,phase-data,",12,0.001979,0.09,97,md,earthquake,"M 1.9 - 37 km NNE of Amboy, Washington",829,Point,"[-122.1891667, 46.1985, -0.554]",829
1171,1.73,"28 km NW of Benton, California",1096187117240,1524604960810,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21399894,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21399894&format=geojson,,,,,reviewed,0,46,nc,21399894,",nc21399894,nn00114898,",",nc,nn,",",nearby-cities,origin,phase-data,",24,0.04054,0.07,78,md,earthquake,"M 1.7 - 28 km NW of Benton, California",828,Point,"[-118.7026667, 38.0071667, 5.575]",828
1172,1.9,"28 km NNW of Benton, California",1096188010275,1524604960956,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00114900,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00114900&format=geojson,,,,,reviewed,0,56,nn,00114900,",nn00114900,",",nn,",",origin,phase-data,",20,0.046,0.143,51.49,ml,earthquake,"M 1.9 - 28 km NNW of Benton, California",827,Point,"[-118.6304, 38.0409, 3.2]",827
1173,1.24,"6 km S of Cobb, California",1096188514510,1483914075575,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21399898,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21399898&format=geojson,,,,,reviewed,0,24,nc,21399898,",nc21399898,",",nc,",",nearby-cities,origin,phase-data,",5,0.01441,0.02,215,md,earthquake,"M 1.2 - 6 km S of Cobb, California",826,Point,"[-122.7318333, 38.7656667, 2.043]",826
1174,1.5,"27 km NW of Benton, California",1096188621243,1524604957379,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00114901,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00114901&format=geojson,,,,,reviewed,0,35,nn,00114901,",nn00114901,",",nn,",",origin,phase-data,",7,0.039,0.1109,98.77,mb,earthquake,"M 1.5 - 27 km NW of Benton, California",825,Point,"[-118.6882, 38.0011, 4.3]",825
1175,1.9,"30 km NW of Benton, California",1096189092260,1524604961260,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21399900,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21399900&format=geojson,,,,,reviewed,0,56,nc,21399900,",nc21399900,nn00114902,",",nc,nn,",",nearby-cities,origin,phase-data,",11,0.04054,0.08,97,md,earthquake,"M 1.9 - 30 km NW of Benton, California",824,Point,"[-118.7205, 38.0083333, 1.495]",824
1176,1.75,"27 km NW of Benton, California",1096190210570,1524604961386,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21399904,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21399904&format=geojson,,,,,reviewed,0,47,nc,21399904,",nc21399904,nn00114905,",",nc,nn,",",focal-mechanism,nearby-cities,origin,phase-data,",31,0.03874,0.1,54,md,earthquake,"M 1.8 - 27 km NW of Benton, California",823,Point,"[-118.6923333, 38.0021667, 2.165]",823
1177,1.43,"29 km NW of Benton, California",1096190766550,1524604961531,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21399906,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21399906&format=geojson,,,,,reviewed,0,31,nc,21399906,",nc21399906,nn00114907,",",nc,nn,",",nearby-cities,origin,phase-data,",16,0.03243,0.05,102,md,earthquake,"M 1.4 - 29 km NW of Benton, California",822,Point,"[-118.7191667, 38.0005, 4.505]",822
1178,1.2,"27 km NW of Benton, California",1096190979057,1524604961657,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00114908,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00114908&format=geojson,,,,,reviewed,0,22,nn,00114908,",nn00114908,",",nn,",",origin,phase-data,",14,0.042,0.1081,98.68,ml,earthquake,"M 1.2 - 27 km NW of Benton, California",821,Point,"[-118.6904, 38.005, 2.6]",821
1179,1.7,"29 km NW of Benton, California",1096191303920,1524604961773,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21399908,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21399908&format=geojson,,,,,reviewed,0,44,nc,21399908,",nc21399908,nn00114909,",",nc,nn,",",nearby-cities,origin,phase-data,",24,0.03423,0.06,96,md,earthquake,"M 1.7 - 29 km NW of Benton, California",820,Point,"[-118.7153333, 38.0023333, 4.405]",820
1180,2.63,Central California,1096191498490,1483914098720,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21399910,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21399910&format=geojson,,,,,reviewed,0,106,nc,21399910,",nc21399910,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,",24,0.2045,0.29,72,md,earthquake,M 2.6 - Central California,819,Point,"[-119.9995, 37.3646667, 22.119]",819
1181,1.23,"2 km WSW of San Juan Bautista, California",1096192229030,1483914103705,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21399912,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21399912&format=geojson,,,,,reviewed,0,23,nc,21399912,",nc21399912,",",nc,",",nearby-cities,origin,phase-data,",14,0.01532,0.1,77,md,earthquake,"M 1.2 - 2 km WSW of San Juan Bautista, California",818,Point,"[-121.5571667, 36.8356667, 3.654]",818
1182,2.12,"8 km WNW of Aspen Springs, California",1096192569500,1483914109030,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21399914,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21399914&format=geojson,,,,,reviewed,0,69,nc,21399914,",nc21399914,ci14094476,",",nc,ci,",",focal-mechanism,nearby-cities,origin,phase-data,",38,0.05766,0.06,71,md,earthquake,"M 2.1 - 8 km WNW of Aspen Springs, California",817,Point,"[-118.7911667, 37.592, 5.677]",817
1183,1.41,"1km E of Muscoy, CA",1096192709170,1459580849755,,https://earthquake.usgs.gov/earthquakes/eventpage/ci14094480,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci14094480&format=geojson,,,,,reviewed,0,31,ci,14094480,",ci14094480,",",ci,",",nearby-cities,origin,phase-data,",21,0.1102,0.13,70,ml,earthquake,"M 1.4 - 1km E of Muscoy, CA",816,Point,"[-117.3306667, 34.1558333, 10.741]",816
1184,2.2,"37 km NNE of Amboy, Washington",1096193522140,1469240584440,,https://earthquake.usgs.gov/earthquakes/eventpage/uw10637188,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uw10637188&format=geojson,,,,,reviewed,0,74,uw,10637188,",uw10637188,",",uw,",",origin,phase-data,",13,0.001898,0.08,66,md,earthquake,"M 2.2 - 37 km NNE of Amboy, Washington",815,Point,"[-122.191, 46.1983333, -0.554]",815
1185,2.4,"38 km NNE of Amboy, Washington",1096195061140,1469240584980,,https://earthquake.usgs.gov/earthquakes/eventpage/uw10637208,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uw10637208&format=geojson,,,,,reviewed,0,89,uw,10637208,",uw10637208,",",uw,",",origin,phase-data,",18,0.002226,0.08,54,md,earthquake,"M 2.4 - 38 km NNE of Amboy, Washington",814,Point,"[-122.1878333, 46.2013333, -0.394]",814
1186,1.4,"27 km NW of Benton, California",1096195147481,1524604962037,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00114914,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00114914&format=geojson,,,,,reviewed,0,30,nn,00114914,",nn00114914,",",nn,",",origin,phase-data,",7,0.025,0.1392,107.74,mb,earthquake,"M 1.4 - 27 km NW of Benton, California",813,Point,"[-118.6982, 37.9895, 2.8]",813
1187,1.11,"12 km W of Cobb, California",1096195342060,1483914113792,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21399918,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21399918&format=geojson,,,,,reviewed,0,19,nc,21399918,",nc21399918,",",nc,",",nearby-cities,origin,phase-data,",8,0.06126,0.01,100,md,earthquake,"M 1.1 - 12 km W of Cobb, California",812,Point,"[-122.8671667, 38.8316667, 0.159]",812
1188,1.4,"41 km NE of Lone Pine, California",1096195809088,1524604962157,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00114915,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00114915&format=geojson,,,,,reviewed,0,30,nn,00114915,",nn00114915,",",nn,",",origin,phase-data,",11,0.282,0.1239,137.48,ml,earthquake,"M 1.4 - 41 km NE of Lone Pine, California",811,Point,"[-117.7452, 36.8742, 9.5]",811
1189,1.1,"28 km NW of Benton, California",1096196728531,1524604962269,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00114917,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00114917&format=geojson,,,,,reviewed,0,19,nn,00114917,",nn00114917,",",nn,",",origin,phase-data,",12,0.025,0.1385,93.08,ml,earthquake,"M 1.1 - 28 km NW of Benton, California",810,Point,"[-118.7105, 37.9933, 1.1]",810
1190,1.78,California-Nevada border region,1096197639790,1524604962475,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21399920,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21399920&format=geojson,,,,,reviewed,0,49,nc,21399920,",nc21399920,nn00114919,",",nc,nn,",",nearby-cities,origin,phase-data,",16,0.06577,0.07,105,md,earthquake,M 1.8 - California-Nevada border region,809,Point,"[-118.6498333, 38.0275, 1.745]",809
1191,2.8,"32 km ENE of Nelson, Canada",1096198868000,1469240585460,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000d539,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000d539&format=geojson,,,,,reviewed,0,121,us,p000d539,",usp000d539,uw10637233,",",us,uw,",",impact-text,origin,phase-data,",14,,,130.8,ml,earthquake,"M 2.8 - 32 km ENE of Nelson, Canada",808,Point,"[-116.89, 49.64, 20]",808
1192,1.1,"29 km NW of Benton, California",1096200688645,1524604962601,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00114920,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00114920&format=geojson,,,,,reviewed,0,19,nn,00114920,",nn00114920,",",nn,",",origin,phase-data,",10,0.031,0.1006,95.72,ml,earthquake,"M 1.1 - 29 km NW of Benton, California",807,Point,"[-118.7325, 37.9963, 7.4]",807
1193,2.05,"4 km S of Green Valley, California",1096201007080,1483914124936,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21399926,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21399926&format=geojson,,,,,reviewed,0,65,nc,21399926,",nc21399926,",",nc,",",nearby-cities,origin,phase-data,",22,0.07568,0.11,113,md,earthquake,"M 2.1 - 4 km S of Green Valley, California",806,Point,"[-122.169, 38.2141667, 5.51]",806
1194,1.5,"29 km NW of Benton, California",1096201204124,1524604967830,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00120899,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00120899&format=geojson,,,,,reviewed,0,35,nn,00120899,",nn00120899,",",nn,",",origin,phase-data,",7,0.027,0.1224,162.29,mb,earthquake,"M 1.5 - 29 km NW of Benton, California",805,Point,"[-118.7307, 37.9922, 6]",805
1195,2.7,"37 km NNE of Amboy, Washington",1096201421570,1469240586290,,https://earthquake.usgs.gov/earthquakes/eventpage/uw10637318,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uw10637318&format=geojson,,,,,reviewed,0,112,uw,10637318,",usp000d53c,uw10637318,",",us,uw,",",impact-text,origin,phase-data,",19,0.002789,0.09,46,md,earthquake,"M 2.7 - 37 km NNE of Amboy, Washington",804,Point,"[-122.1885, 46.1978333, -0.794]",804
1196,2.1,"37 km NNE of Amboy, Washington",1096201638930,1469240587360,,https://earthquake.usgs.gov/earthquakes/eventpage/uw10637338,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uw10637338&format=geojson,,,,,reviewed,0,68,uw,10637338,",uw10637338,",",uw,",",origin,phase-data,",11,0.003789,0.07,99,md,earthquake,"M 2.1 - 37 km NNE of Amboy, Washington",803,Point,"[-122.1895, 46.1965, -1.344]",803
1197,1.52,"25 km NW of Benton, California",1096202336670,1524604962717,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21399936,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21399936&format=geojson,,,,,reviewed,0,36,nc,21399936,",nc21399936,nn00114922,",",nc,nn,",",nearby-cities,origin,phase-data,",17,0.04505,0.08,74,md,earthquake,"M 1.5 - 25 km NW of Benton, California",802,Point,"[-118.67, 37.995, 5.815]",802
1198,1.3,"27 km NW of Benton, California",1096202675404,1524604962833,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00114923,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00114923&format=geojson,,,,,reviewed,0,26,nn,00114923,",nn00114923,",",nn,",",origin,phase-data,",10,0.037,0.1523,103.03,ml,earthquake,"M 1.3 - 27 km NW of Benton, California",801,Point,"[-118.6935, 38.0007, 2.5]",801
1199,1.67,"28 km NW of Benton, California",1096202996900,1524604962950,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21399940,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21399940&format=geojson,,,,,reviewed,0,43,nc,21399940,",nc21399940,nn00114924,",",nc,nn,",",nearby-cities,origin,phase-data,",18,0.03784,0.06,91,md,earthquake,"M 1.7 - 28 km NW of Benton, California",800,Point,"[-118.7011667, 38.0048333, 6.305]",800
1200,1.64,"27 km NW of Benton, California",1096203202570,1524604963088,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21399942,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21399942&format=geojson,,,,,reviewed,0,41,nc,21399942,",nc21399942,nn00114925,",",nc,nn,",",nearby-cities,origin,phase-data,",20,0.03784,0.09,93,md,earthquake,"M 1.6 - 27 km NW of Benton, California",799,Point,"[-118.6895, 38, 1.845]",799
1201,1.1,"27 km NW of Benton, California",1096203632300,1524604963208,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00114926,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00114926&format=geojson,,,,,reviewed,0,19,nn,00114926,",nn00114926,",",nn,",",origin,phase-data,",9,0.047,0.1396,92.43,ml,earthquake,"M 1.1 - 27 km NW of Benton, California",798,Point,"[-118.6816, 38.0066, 6.5]",798
1202,1.15,"1km E of Granada Hills, CA",1096204208480,1459557716067,,https://earthquake.usgs.gov/earthquakes/eventpage/ci14094500,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci14094500&format=geojson,,,,,reviewed,0,20,ci,14094500,",ci14094500,",",ci,",",nearby-cities,origin,phase-data,",8,0.1269,0.13,87,ml,earthquake,"M 1.2 - 1km E of Granada Hills, CA",797,Point,"[-118.4878333, 34.2718333, 11.798]",797
